envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4140	47148000	47340000	46740000	46860000	47220000	47580000	46576773.6131934
4141	47193000	47337000	46857000	46977000	47217000	47577000	46583044.9775112
4142	47190000	47334000	46854000	46974000	47214000	47574000	46589316.3418291
4143	47187000	47331000	46851000	46971000	47211000	47571000	46595599.7001499
4144	47208000	47328000	46968000	46968000	47208000	47568000	46601859.0704648
4145	47205000	47325000	46965000	46965000	47205000	47565000	46608118.4407796
4146	47202000	47322000	46962000	46962000	47202000	47562000	46614401.7991005
4147	47199000	47319000	46959000	46959000	47199000	47559000	46620685.1574213
4148	47196000	47316000	46956000	46956000	47196000	47556000	46626980.5097451
4149	47193000	47313000	46953000	46953000	47193000	47553000	46633263.868066
4150	47190000	47310000	46950000	46950000	47190000	47550000	46639547.2263868
4151	47211000	47307000	46947000	47067000	47187000	47547000	46645830.5847077
4152	47232000	47304000	46944000	47064000	47184000	47664000	46652113.9430285
4153	47229000	47301000	46941000	47061000	47181000	47661000	46658385.3073463
4154	47250000	47418000	46938000	47058000	47178000	47658000	46664644.6776612
4155	47247000	47415000	46935000	47055000	47175000	47655000	46670904.047976
4156	47244000	47412000	46932000	47052000	47172000	47652000	46677163.4182909
4157	47265000	47409000	46929000	47049000	47289000	47649000	46683410.7946027
4158	47262000	47406000	46926000	47046000	47286000	47646000	46689658.1709145
4159	47307000	47403000	47043000	47043000	47283000	47763000	46695893.5532234
4160	47304000	47400000	47040000	47040000	47280000	47760000	46702116.9415292
4161	47301000	47397000	47037000	47037000	47277000	47757000	46708304.3478261
4162	47322000	47514000	47034000	47034000	47274000	47754000	46714491.7541229
4163	47319000	47511000	47031000	47031000	47271000	47751000	46720655.1724138
4164	47316000	47508000	47028000	47028000	47268000	47748000	46726830.5847076
4165	47313000	47505000	47025000	47025000	47265000	47745000	46732994.0029985
4166	47310000	47502000	47022000	47022000	47262000	47742000	46739145.4272864
4167	47307000	47499000	47019000	47019000	47259000	47739000	46745296.8515742
4168	47304000	47496000	47016000	47016000	47256000	47736000	46751460.2698651
4169	47325000	47493000	47013000	47013000	47253000	47853000	46757611.6941529
4170	47322000	47490000	47010000	47010000	47250000	47850000	46763775.1124438
4171	47319000	47487000	47007000	47007000	47247000	47847000	46769938.5307346
4172	47316000	47484000	47004000	47004000	47244000	47844000	46776089.9550225
4173	47313000	47481000	47001000	47001000	47241000	47841000	46782241.3793104
4174	47310000	47478000	46998000	46998000	47238000	47838000	46788404.7976012
4175	47307000	47475000	46995000	46995000	47235000	47835000	46794556.2218891
4176	47304000	47472000	46992000	46992000	47232000	47832000	46800707.6461769
4177	47325000	47469000	46989000	46989000	47229000	47949000	46806871.0644678
4178	47346000	47466000	46986000	46986000	47346000	47946000	46813034.4827586
4179	47343000	47463000	46983000	46983000	47343000	47943000	46819185.9070465
4180	47364000	47460000	46980000	46980000	47460000	47940000	46825325.3373313
4181	47361000	47457000	46977000	46977000	47457000	47937000	46831452.7736132
4182	47382000	47454000	46974000	46974000	47454000	48054000	46837568.2158921
4183	47403000	47451000	46971000	47091000	47451000	48051000	46843683.6581709
4184	47400000	47448000	46968000	47088000	47448000	48048000	46849787.1064468
4185	47421000	47445000	47085000	47085000	47445000	48045000	46855890.5547226
4186	47418000	47442000	47082000	47082000	47442000	48042000	46861994.0029985
4187	47439000	47439000	47199000	47079000	47439000	48039000	46868097.4512744
4188	47436000	47436000	47196000	47076000	47436000	48036000	46874200.8995502
4189	47433000	47433000	47193000	47073000	47433000	48033000	46880304.3478261
4190	47454000	47430000	47190000	47070000	47550000	48030000	46886395.802099
4191	47499000	47547000	47187000	47187000	47547000	48027000	46892487.2563718
4192	47520000	47544000	47184000	47304000	47544000	48024000	46898578.7106447
4193	47517000	47541000	47181000	47301000	47541000	48021000	46904658.1709146
4194	47514000	47538000	47178000	47298000	47538000	48018000	46910749.6251874
4195	47535000	47655000	47175000	47295000	47535000	48015000	46916841.0794603
4196	47532000	47652000	47172000	47292000	47532000	48012000	46922944.5277361
4197	47529000	47649000	47169000	47289000	47529000	48009000	46929059.970015
4198	47550000	47646000	47166000	47286000	47526000	48126000	46935175.4122939
4199	47547000	47643000	47163000	47283000	47523000	48123000	46941290.8545727
4200	47544000	47640000	47160000	47280000	47520000	48120000	46947382.3088456
4201	47565000	47637000	47277000	47277000	47517000	48117000	46953485.7571214
4202	47586000	47634000	47274000	47274000	47514000	48234000	46959589.2053973
4203	47583000	47631000	47271000	47271000	47511000	48231000	46965692.6536732
4204	47580000	47628000	47268000	47268000	47508000	48228000	46971796.101949
4205	47577000	47625000	47265000	47265000	47505000	48225000	46977911.5442279
4206	47574000	47622000	47262000	47262000	47502000	48222000	46984026.9865067
4207	47595000	47619000	47259000	47379000	47499000	48219000	46990130.4347826
4208	47616000	47616000	47256000	47376000	47616000	48216000	46996209.8950525
4209	47613000	47613000	47253000	47373000	47613000	48213000	47002289.3553223
4210	47634000	47610000	47250000	47370000	47730000	48210000	47008356.8215892
4211	47655000	47607000	47247000	47487000	47727000	48207000	47014412.2938531
4212	47676000	47604000	47244000	47604000	47724000	48204000	47020467.7661169
4213	47673000	47601000	47241000	47601000	47721000	48201000	47026523.2383808
4214	47670000	47598000	47238000	47598000	47718000	48198000	47032578.7106447
4215	47667000	47595000	47235000	47595000	47715000	48195000	47038634.1829085
4216	47688000	47592000	47232000	47712000	47712000	48192000	47044701.6491754
4217	47685000	47589000	47229000	47709000	47709000	48189000	47050769.1154423
4218	47682000	47586000	47226000	47706000	47706000	48186000	47056824.5877062
4219	47703000	47583000	47343000	47703000	47703000	48183000	47062892.053973
4220	47700000	47580000	47340000	47700000	47700000	48180000	47068935.5322339
4221	47697000	47577000	47337000	47697000	47697000	48177000	47074979.0104948
4222	47742000	47694000	47334000	47694000	47694000	48294000	47081034.4827586
4223	47739000	47691000	47331000	47691000	47691000	48291000	47087089.9550225
4224	47736000	47688000	47328000	47688000	47688000	48288000	47093145.4272864
4225	47757000	47805000	47325000	47685000	47685000	48285000	47099188.9055472
4226	47754000	47802000	47322000	47682000	47682000	48282000	47105244.3778111
4227	47775000	47799000	47319000	47679000	47679000	48399000	47111311.844078
4228	47772000	47796000	47316000	47676000	47676000	48396000	47117379.3103448
4229	47769000	47793000	47313000	47673000	47673000	48393000	47123422.7886057
4230	47766000	47790000	47310000	47670000	47670000	48390000	47129478.2608696
4231	47763000	47787000	47307000	47667000	47667000	48387000	47135533.7331334
4232	47760000	47784000	47304000	47664000	47664000	48384000	47141589.2053973
4233	47757000	47781000	47301000	47661000	47661000	48381000	47147644.6776612
4234	47754000	47778000	47298000	47658000	47658000	48378000	47153676.161919
4235	47799000	47895000	47295000	47655000	47655000	48495000	47159707.6461769
4236	47796000	47892000	47292000	47652000	47652000	48492000	47165739.1304348
4237	47817000	47889000	47289000	47769000	47649000	48489000	47171782.6086957
4238	47838000	47886000	47406000	47766000	47646000	48486000	47177826.0869565
4239	47835000	47883000	47403000	47763000	47643000	48483000	47183857.5712144
4240	47832000	47880000	47400000	47760000	47640000	48480000	47189889.0554723
4241	47829000	47877000	47397000	47757000	47637000	48477000	47195920.5397301
4242	47826000	47874000	47394000	47754000	47634000	48474000	47201952.023988
4243	47823000	47871000	47391000	47751000	47631000	48471000	47207983.5082459
4244	47820000	47868000	47388000	47748000	47628000	48468000	47214014.9925038
4245	47817000	47865000	47385000	47745000	47625000	48465000	47220070.4647676
4246	47814000	47862000	47382000	47742000	47622000	48462000	47226149.9250375
4247	47811000	47859000	47379000	47739000	47619000	48459000	47232229.3853074
4248	47808000	47856000	47376000	47736000	47616000	48456000	47238308.8455772
4249	47805000	47853000	47373000	47733000	47613000	48453000	47244388.3058471
4250	47826000	47970000	47370000	47730000	47610000	48450000	47250455.7721139
4251	47823000	47967000	47367000	47727000	47607000	48447000	47256523.2383808
4252	47844000	47964000	47484000	47724000	47604000	48444000	47262590.7046477
4253	47841000	47961000	47481000	47721000	47601000	48441000	47268658.1709145
4254	47838000	47958000	47478000	47718000	47598000	48438000	47274713.6431784
4255	47835000	47955000	47475000	47715000	47595000	48435000	47280757.1214393
4256	47832000	47952000	47472000	47712000	47592000	48432000	47286800.5997002
4257	47829000	47949000	47469000	47709000	47589000	48429000	47292844.077961
4258	47826000	47946000	47466000	47706000	47586000	48426000	47298887.5562219
4259	47823000	47943000	47463000	47703000	47583000	48423000	47304943.0284858
4260	47820000	47940000	47460000	47700000	47580000	48420000	47310998.5007496
4261	47817000	47937000	47457000	47697000	47577000	48417000	47317053.9730135
4262	47814000	47934000	47454000	47694000	47574000	48414000	47323109.4452774
4263	47811000	47931000	47451000	47691000	47571000	48411000	47329164.9175412
4264	47808000	47928000	47448000	47688000	47568000	48408000	47335220.3898051
4265	47853000	47925000	47565000	47805000	47565000	48405000	47341275.862069
4266	47850000	47922000	47562000	47802000	47562000	48402000	47347319.3403298
4267	47847000	47919000	47559000	47799000	47559000	48399000	47353350.8245877
4268	47844000	47916000	47556000	47796000	47556000	48396000	47359370.3148426
4269	47865000	47913000	47553000	47913000	47553000	48393000	47365377.8110945
4270	47886000	47910000	47550000	48030000	47550000	48390000	47371361.3193403
4271	47883000	47907000	47547000	48027000	47547000	48387000	47377344.8275862
4272	47928000	47904000	47544000	48144000	47544000	48504000	47383316.3418291
4273	47925000	47901000	47541000	48141000	47541000	48501000	47389263.868066
4274	47922000	47898000	47538000	48138000	47538000	48498000	47395223.3883059
4275	47919000	47895000	47535000	48135000	47535000	48495000	47401158.9205397
4276	47940000	47892000	47532000	48132000	47532000	48612000	47407094.4527736
4277	47937000	47889000	47529000	48129000	47529000	48609000	47413029.9850075
4278	47958000	47886000	47526000	48246000	47526000	48606000	47418953.5232384
4279	47955000	47883000	47523000	48243000	47523000	48603000	47424877.0614693
4280	47952000	47880000	47520000	48240000	47520000	48600000	47430800.5997002
4281	47973000	47997000	47517000	48237000	47517000	48597000	47436712.143928
4282	47970000	47994000	47514000	48234000	47514000	48594000	47442623.6881559
4283	47991000	48111000	47511000	48231000	47511000	48591000	47448535.2323838
4284	47988000	48108000	47508000	48228000	47508000	48588000	47454446.7766117
4285	47985000	48105000	47505000	48225000	47505000	48585000	47460358.3208396
4286	47982000	48102000	47502000	48222000	47502000	48582000	47466281.8590705
4287	47979000	48099000	47499000	48219000	47499000	48579000	47472205.3973014
4288	4.8e+07	48096000	47496000	48216000	47616000	48576000	47478128.9355322
4289	47997000	48093000	47493000	48213000	47613000	48573000	47484040.4797601
4290	47994000	48090000	47490000	48210000	47610000	48570000	47489940.029985
4291	48015000	48087000	47487000	48327000	47607000	48567000	47495851.5742129
4292	48036000	48084000	47484000	48324000	47604000	48684000	47501775.1124438
4293	48033000	48081000	47481000	48321000	47601000	48681000	47507686.6566717
4294	48030000	48078000	47478000	48318000	47598000	48678000	47513586.2068966
4295	48051000	48195000	47475000	48315000	47595000	48675000	47519485.7571214
4296	48048000	48192000	47472000	48312000	47592000	48672000	47525397.3013493
4297	48045000	48189000	47469000	48309000	47589000	48669000	47531308.8455772
4298	48042000	48186000	47466000	48306000	47586000	48666000	47537244.3778111
4299	48039000	48183000	47463000	48303000	47583000	48663000	47543203.898051
4300	48036000	48180000	47460000	48300000	47580000	48660000	47549175.4122939
4301	48057000	48177000	47457000	48297000	47697000	48657000	47555146.9265367
4302	48054000	48174000	47454000	48294000	47694000	48654000	47561118.4407796
4303	48075000	48171000	47451000	48291000	47811000	48651000	47567089.9550225
4304	48096000	48288000	47448000	48288000	47808000	48648000	47573061.4692654
4305	48093000	48285000	47445000	48285000	47805000	48645000	47579044.9775112
4306	48138000	48282000	47562000	48282000	47802000	48762000	47585028.4857571
4307	48159000	48279000	47559000	48279000	47919000	48759000	47591011.994003
4308	48156000	48276000	47556000	48276000	47916000	48756000	47596983.5082459
4309	48153000	48273000	47553000	48273000	47913000	48753000	47602955.0224888
4310	48174000	48270000	47550000	48270000	47910000	48870000	47608938.5307346
4311	48171000	48267000	47547000	48267000	47907000	48867000	47614910.0449775
4312	48168000	48264000	47544000	48264000	47904000	48864000	47620869.5652174
4313	48165000	48261000	47541000	48261000	47901000	48861000	47626829.0854573
4314	48162000	48258000	47538000	48258000	47898000	48858000	47632788.6056972
4315	48159000	48255000	47535000	48255000	47895000	48855000	47638748.125937
4316	48180000	48252000	47652000	48252000	47892000	48852000	47644707.6461769
4317	48177000	48249000	47649000	48249000	47889000	48849000	47650679.1604198
4318	48198000	48366000	47646000	48246000	47886000	48846000	47656662.6686657
4319	48195000	48363000	47643000	48243000	47883000	48843000	47662646.1769116
4320	48192000	48360000	47640000	48240000	47880000	48840000	47668629.6851574
4321	48213000	48357000	47637000	48237000	47877000	48957000	47674601.1994003
4322	48258000	48354000	47754000	48234000	47994000	48954000	47680548.7256372
4323	48279000	48351000	47871000	48231000	47991000	48951000	47686496.2518741
4324	48276000	48348000	47868000	48228000	47988000	48948000	47692443.7781109
4325	48273000	48345000	47865000	48225000	47985000	48945000	47698391.3043478
4326	48294000	48342000	47862000	48342000	47982000	48942000	47704338.8305847
4327	48315000	48459000	47859000	48339000	47979000	48939000	47710274.3628186
4328	48312000	48456000	47856000	48336000	47976000	48936000	47716209.8950525
4329	48333000	48453000	47853000	48453000	47973000	48933000	47722133.4332834
4330	48330000	48450000	47850000	48450000	47970000	48930000	47728044.9775112
4331	48327000	48447000	47847000	48447000	47967000	48927000	47733956.5217391
4332	48348000	48444000	47844000	48444000	48084000	48924000	47739868.065967
4333	48345000	48441000	47841000	48441000	48081000	48921000	47745779.6101949
4334	48342000	48438000	47838000	48438000	48078000	48918000	47751679.1604198
4335	48339000	48435000	47835000	48435000	48075000	48915000	47757578.7106447
4336	48360000	48432000	47832000	48432000	48192000	48912000	47763478.2608696
4337	48357000	48429000	47829000	48429000	48189000	48909000	47769365.8170915
4338	48378000	48426000	47826000	48426000	48306000	48906000	47775241.3793103
4339	48375000	48423000	47823000	48423000	48303000	48903000	47781116.9415292
4340	48372000	48420000	47820000	48420000	48300000	48900000	47786992.5037481
4341	48369000	48417000	47817000	48417000	48297000	48897000	47792880.05997
4342	48366000	48414000	47814000	48414000	48294000	48894000	47798767.6161919
4343	48363000	48411000	47811000	48411000	48291000	48891000	47804655.1724138
4344	48384000	48408000	47928000	48408000	48288000	48888000	47810542.7286357
4345	48405000	48405000	47925000	48405000	48405000	48885000	47816430.2848576
4346	48402000	48402000	47922000	48402000	48402000	48882000	47822305.8470765
4347	48423000	48399000	47919000	48399000	48519000	48879000	47828193.4032983
4348	48420000	48396000	47916000	48396000	48516000	48876000	47834080.9595202
4349	48441000	48393000	47913000	48393000	48633000	48873000	47839968.5157421
4350	48438000	48390000	47910000	48390000	48630000	48870000	47845856.071964
4351	48435000	48387000	47907000	48387000	48627000	48867000	47851743.6281859
4352	48432000	48384000	47904000	48384000	48624000	48864000	47857643.1784108
4353	48429000	48381000	47901000	48381000	48621000	48861000	47863554.7226387
4354	48426000	48378000	47898000	48378000	48618000	48858000	47869466.2668666
4355	48423000	48375000	47895000	48375000	48615000	48855000	47875365.8170915
4356	48444000	48372000	47892000	48492000	48612000	48852000	47881289.3553223
4357	48441000	48369000	47889000	48489000	48609000	48849000	47887224.8875562
4358	48438000	48366000	47886000	48486000	48606000	48846000	47893148.4257871
4359	48459000	48363000	47883000	48483000	48723000	48843000	47899047.976012
4360	48456000	48360000	47880000	48480000	48720000	48840000	47904947.5262369
4361	48453000	48357000	47877000	48477000	48717000	48837000	47910847.0764618
4362	48474000	48354000	47874000	48474000	48714000	48954000	47916746.6266867
4363	48495000	48471000	47871000	48471000	48711000	48951000	47922670.1649175
4364	48492000	48468000	47868000	48468000	48708000	48948000	47928569.7151424
4365	48513000	48465000	47865000	48465000	48705000	49065000	47934469.2653673
4366	48510000	48462000	47862000	48462000	48702000	49062000	47940368.8155922
4367	48507000	48459000	47859000	48459000	48699000	49059000	47946268.3658171
4368	48504000	48456000	47856000	48456000	48696000	49056000	47952167.916042
4369	48501000	48453000	47853000	48453000	48693000	49053000	47958067.4662669
4370	48498000	48450000	47850000	48450000	48690000	49050000	47963967.0164918
4371	48495000	48447000	47847000	48447000	48687000	49047000	47969866.5667166
4372	48492000	48444000	47844000	48444000	48684000	49044000	47975766.1169415
4373	48489000	48441000	47841000	48441000	48681000	49041000	47981653.6731634
4374	48486000	48438000	47838000	48438000	48678000	49038000	47987541.2293853
4375	48483000	48435000	47835000	48435000	48675000	49035000	47993416.7916042
4376	48480000	48432000	47832000	48432000	48672000	49032000	47999280.3598201
4377	48501000	48429000	47829000	48429000	48669000	49149000	48005131.934033
4378	48522000	48426000	47946000	48426000	48666000	49146000	48010971.5142429
4379	48543000	48423000	47943000	48543000	48663000	49143000	48016799.1004498
4380	48540000	48420000	47940000	48540000	48660000	49140000	48022626.6866567
4381	48537000	48417000	47937000	48537000	48657000	49137000	48028454.2728636
4382	48534000	48414000	47934000	48534000	48654000	49134000	48034281.8590705
4383	48531000	48411000	47931000	48531000	48651000	49131000	48040109.4452774
4384	48528000	48408000	47928000	48528000	48648000	49128000	48045937.0314843
4385	48525000	48405000	47925000	48525000	48645000	49125000	48051764.6176912
4386	48522000	48402000	47922000	48522000	48642000	49122000	48057592.2038981
4387	48519000	48399000	47919000	48519000	48639000	49119000	48063419.790105
4388	48540000	48396000	47916000	48516000	48756000	49116000	48069235.3823089
4389	48537000	48393000	47913000	48513000	48753000	49113000	48075050.9745127
4390	48534000	48390000	47910000	48510000	48750000	49110000	48080854.5727136
4391	48531000	48387000	47907000	48507000	48747000	49107000	48086658.1709145
4392	48528000	48384000	47904000	48504000	48744000	49104000	48092461.7691154
4393	48525000	48381000	47901000	48501000	48741000	49101000	48098253.3733133
4394	48522000	48378000	47898000	48498000	48738000	49098000	48104032.9835082
4395	48543000	48375000	47895000	48495000	48855000	49095000	48109800.5997002
4396	48564000	48372000	47892000	48492000	48852000	49212000	48115568.2158921
4397	48585000	48489000	47889000	48489000	48849000	49209000	48121335.832084
4398	48582000	48486000	47886000	48486000	48846000	49206000	48127115.4422789
4399	48603000	48603000	47883000	48483000	48843000	49203000	48132895.0524738
4400	48624000	48600000	4.8e+07	48480000	48840000	49200000	48138686.6566717
4401	48621000	48597000	47997000	48477000	48837000	49197000	48144490.2548726
4402	48618000	48594000	47994000	48474000	48834000	49194000	48150281.8590705
4403	48639000	48591000	47991000	48471000	48951000	49191000	48156085.4572714
4404	48636000	48588000	47988000	48468000	48948000	49188000	48161901.0494753
4405	48633000	48585000	47985000	48465000	48945000	49185000	48167716.6416792
4406	48678000	48582000	47982000	48582000	49062000	49182000	48173520.2398801
4407	48699000	48579000	48099000	48579000	49059000	49179000	48179323.838081
4408	48720000	48576000	48216000	48576000	49056000	49176000	48185103.4482759
4409	48717000	48573000	48213000	48573000	49053000	49173000	48190871.0644678
4410	48714000	48570000	48210000	48570000	49050000	49170000	48196626.6866567
4411	48711000	48567000	48207000	48567000	49047000	49167000	48202370.3148426
4412	48732000	48564000	48204000	48684000	49044000	49164000	48208101.9490255
4413	48729000	48561000	48201000	48681000	49041000	49161000	48213833.5832084
4414	48750000	48558000	48198000	48678000	49038000	49278000	48219577.2113943
4415	48771000	48675000	48195000	48675000	49035000	49275000	48225320.8395802
4416	48792000	48672000	48192000	48672000	49152000	49272000	48231064.4677661
4417	48789000	48669000	48189000	48669000	49149000	49269000	48236820.089955
4418	48786000	48666000	48186000	48666000	49146000	49266000	48242575.7121439
4419	48807000	48783000	48183000	48663000	49143000	49263000	48248319.3403298
4420	48828000	48780000	48180000	48660000	49260000	49260000	48254062.9685157
4421	48849000	48777000	48177000	48657000	49257000	49377000	48259806.5967017
4422	48846000	48774000	48174000	48654000	49254000	49374000	48265562.2188906
4423	48843000	48771000	48171000	48651000	49251000	49371000	48271317.8410795
4424	48864000	48768000	48288000	48648000	49248000	49368000	48277073.4632684
4425	48909000	48765000	48285000	48765000	49245000	49485000	48282829.0854573
4426	48906000	48762000	48282000	48762000	49242000	49482000	48288584.7076462
4427	48903000	48759000	48279000	48759000	49239000	49479000	48294340.3298351
4428	48972000	48756000	48396000	48876000	49356000	49476000	48300083.958021
4429	48969000	48753000	48393000	48873000	49353000	49473000	48305827.5862069
4430	48990000	48750000	48390000	48870000	49350000	49590000	48311559.2203898
4431	49011000	48747000	48387000	48987000	49347000	49587000	48317278.8605697
4432	49008000	48744000	48384000	48984000	49344000	49584000	48323010.4947526
4433	49005000	48741000	48381000	48981000	49341000	49581000	48328754.1229385
4434	49050000	48738000	48378000	49098000	49338000	49698000	48334509.7451274
4435	49047000	48735000	48375000	49095000	49335000	49695000	48340253.3733133
4436	49044000	48732000	48372000	49092000	49332000	49692000	48345997.0014993
4437	49041000	48729000	48369000	49089000	49329000	49689000	48351740.6296852
4438	49038000	48726000	48366000	49086000	49326000	49686000	48357484.2578711
4439	49059000	48723000	48363000	49203000	49323000	49683000	48363227.886057
4440	49056000	48720000	48360000	49200000	49320000	49680000	48368959.5202399
4441	49053000	48717000	48357000	49197000	49317000	49677000	48374703.1484258
4442	49050000	48714000	48354000	49194000	49314000	49674000	48380446.7766117
4443	49047000	48711000	48351000	49191000	49311000	49671000	48386178.4107946
4444	49044000	48708000	48348000	49188000	49308000	49668000	48391898.0509745
4445	49065000	48705000	48345000	49305000	49305000	49665000	48397617.6911544
4446	49110000	48702000	48462000	49302000	49422000	49662000	48403337.3313343
4447	49131000	48699000	48579000	49299000	49419000	49659000	48409080.9595202
4448	49128000	48696000	48576000	49296000	49416000	49656000	48414824.5877061
4449	49125000	48693000	48573000	49293000	49413000	49653000	48420556.2218891
4450	49170000	48810000	48570000	49290000	49410000	49770000	48426287.856072
4451	49167000	48807000	48567000	49287000	49407000	49767000	48431995.5022489
4452	49188000	48924000	48564000	49284000	49404000	49764000	48437703.1484258
4453	49185000	48921000	48561000	49281000	49401000	49761000	48443410.7946027
4454	49206000	48918000	48678000	49278000	49398000	49758000	48449106.4467766
4455	49203000	48915000	48675000	49275000	49395000	49755000	48454802.0989505
4456	49200000	48912000	48672000	49272000	49392000	49752000	48460509.7451274
4457	49197000	48909000	48669000	49269000	49389000	49749000	48466205.3973013
4458	49194000	48906000	48666000	49266000	49386000	49746000	48471877.0614693
4459	49191000	48903000	48663000	49263000	49383000	49743000	48477536.7316342
4460	49188000	48900000	48660000	49260000	49380000	49740000	48483172.4137931
4461	49185000	48897000	48657000	49257000	49377000	49737000	48488808.095952
4462	49182000	48894000	48654000	49254000	49374000	49734000	48494443.7781109
4463	49179000	48891000	48651000	49251000	49371000	49731000	48500079.4602699
4464	49176000	48888000	48648000	49248000	49368000	49728000	48505703.1484258
4465	49173000	48885000	48645000	49245000	49365000	49725000	48511314.8425787
4466	49170000	48882000	48642000	49242000	49362000	49722000	48516926.5367316
4467	49167000	48879000	48639000	49239000	49359000	49719000	48522538.2308846
4468	49164000	48876000	48636000	49236000	49356000	49716000	48528161.9190405
4469	49161000	48873000	48633000	49233000	49353000	49713000	48533785.6071964
4470	49182000	48990000	48630000	49230000	49350000	49710000	48539409.2953523
4471	49179000	48987000	48627000	49227000	49347000	49707000	48545020.9895052
4472	49200000	48984000	48744000	49224000	49344000	49704000	48550632.6836582
4473	49197000	48981000	48741000	49221000	49341000	49701000	48556244.3778111
4474	49194000	48978000	48738000	49218000	49338000	49698000	48561856.071964
4475	49191000	48975000	48735000	49215000	49335000	49695000	48567467.7661169
4476	49212000	48972000	48732000	49212000	49332000	49812000	48573079.4602699
4477	49209000	48969000	48729000	49209000	49329000	49809000	48578691.1544228
4478	49206000	48966000	48726000	49206000	49326000	49806000	48584302.8485757
4479	49203000	48963000	48723000	49203000	49323000	49803000	48589914.5427286
4480	49224000	48960000	48840000	49200000	49320000	49800000	48595514.2428786
4481	49221000	48957000	48837000	49197000	49317000	49797000	48601125.9370315
4482	49218000	48954000	48834000	49194000	49314000	49794000	48606737.6311844
4483	49239000	48951000	48951000	49191000	49311000	49791000	48612337.3313343
4484	49260000	49068000	48948000	49188000	49308000	49788000	48617925.0374813
4485	49281000	49065000	48945000	49185000	49425000	49785000	48623524.7376312
4486	49278000	49062000	48942000	49182000	49422000	49782000	48629124.4377811
4487	49323000	49059000	49059000	49299000	49419000	49779000	48634712.143928
4488	49344000	49056000	49056000	49416000	49416000	49776000	48640311.844078
4489	49341000	49053000	49053000	49413000	49413000	49773000	48645911.5442279
4490	49362000	49170000	49050000	49410000	49410000	49770000	48651499.2503748
4491	49359000	49167000	49047000	49407000	49407000	49767000	48657074.9625187
4492	49356000	49164000	49044000	49404000	49404000	49764000	48662662.6686657
4493	49353000	49161000	49041000	49401000	49401000	49761000	48668262.3688156
4494	49350000	49158000	49038000	49398000	49398000	49758000	48673862.0689655
4495	49347000	49155000	49035000	49395000	49395000	49755000	48679449.7751124
4496	49344000	49152000	49032000	49392000	49392000	49752000	48685037.4812594
4497	49341000	49149000	49029000	49389000	49389000	49749000	48690625.1874063
4498	49338000	49146000	49026000	49386000	49386000	49746000	48696212.8935532
4499	49383000	49263000	49143000	49383000	49383000	49743000	48701788.6056972
4500	49380000	49260000	49140000	49380000	49380000	49740000	48707376.3118441
4501	49377000	49257000	49137000	49377000	49377000	49737000	48712964.017991
4502	49374000	49254000	49134000	49374000	49374000	49734000	48718539.7301349
4503	49371000	49251000	49131000	49371000	49371000	49731000	48724115.4422789
4504	49368000	49248000	49128000	49368000	49368000	49728000	48729691.1544228
4505	49365000	49245000	49125000	49365000	49365000	49725000	48735254.8725637
4506	49386000	49242000	49122000	49482000	49362000	49722000	48740794.6026987
4507	49383000	49239000	49119000	49479000	49359000	49719000	48746334.3328336
4508	49380000	49236000	49116000	49476000	49356000	49716000	48751874.0629685
4509	49401000	49233000	49113000	49473000	49353000	49833000	48757401.7991005
4510	49398000	49230000	49110000	49470000	49350000	49830000	48762941.5292354
4511	49419000	49227000	49107000	49587000	49347000	49827000	48768457.2713643
4512	49416000	49224000	49104000	49584000	49344000	49824000	48773949.0254873
4513	49461000	49221000	49101000	49701000	49341000	49941000	48779440.7796102
4514	49482000	49338000	49098000	49698000	49338000	49938000	48784920.5397301
4515	49479000	49335000	49095000	49695000	49335000	49935000	48790400.2998501
4516	49476000	49332000	49092000	49692000	49332000	49932000	48795856.071964
4517	49473000	49329000	49089000	49689000	49329000	49929000	48801311.844078
4518	49494000	49326000	49086000	49686000	49326000	50046000	48806767.6161919
4519	49491000	49323000	49083000	49683000	49323000	50043000	48812211.3943028
4520	49488000	49320000	49080000	49680000	49320000	50040000	48817643.1784108
4521	49485000	49317000	49077000	49677000	49317000	50037000	48823074.9625187
4522	49482000	49314000	49074000	49674000	49314000	50034000	48828518.7406297
4523	49479000	49311000	49071000	49671000	49311000	50031000	48833950.5247376
4524	49476000	49308000	49068000	49668000	49308000	50028000	48839370.3148426
4525	49473000	49305000	49065000	49665000	49305000	50025000	48844778.1109445
4526	49470000	49302000	49062000	49662000	49302000	50022000	48850197.9010495
4527	49467000	49299000	49059000	49659000	49299000	50019000	48855641.6791604
4528	49464000	49296000	49056000	49656000	49296000	50016000	48861085.4572714
4529	49485000	49293000	49053000	49653000	49413000	50013000	48866517.2413793
4530	49482000	49290000	49050000	49650000	49410000	50010000	48871949.0254873
4531	49479000	49287000	49047000	49647000	49407000	50007000	48877380.8095952
4532	49476000	49284000	49044000	49644000	49404000	50004000	48882800.5997002
4533	49473000	49281000	49041000	49641000	49401000	50001000	48888220.3898051
4534	49470000	49278000	49038000	49638000	49398000	49998000	48893640.17991
4535	49491000	49275000	49035000	49635000	49395000	50115000	48899059.970015
4536	49536000	49272000	49152000	49632000	49392000	50232000	48904467.7661169
4537	49533000	49269000	49149000	49629000	49389000	50229000	48909887.5562219
4538	49530000	49266000	49146000	49626000	49386000	50226000	48915307.3463268
4539	49527000	49263000	49143000	49623000	49383000	50223000	48920727.1364318
