envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
454	5550000	5718000	5718000	6078000	5478000	4758000	
455	5547000	5715000	5715000	6075000	5475000	4755000	
456	5640000	5832000	5832000	6072000	5592000	4872000	
457	5661000	5949000	5829000	6069000	5589000	4869000	
458	5658000	5946000	5826000	6066000	5586000	4866000	
459	5679000	5943000	5943000	6063000	5583000	4863000	
460	5676000	5940000	5940000	6060000	5580000	4860000	
461	5697000	5937000	5937000	6057000	5697000	4857000	
462	5694000	5934000	5934000	6054000	5694000	4854000	
463	5691000	5931000	5931000	6051000	5691000	4851000	
464	5688000	5928000	5928000	6048000	5688000	4848000	
465	5709000	5925000	6045000	6045000	5685000	4845000	
466	5706000	5922000	6042000	6042000	5682000	4842000	
467	5727000	5919000	6039000	6039000	5679000	4959000	
468	5772000	5916000	6036000	6156000	5796000	4956000	
469	5793000	5913000	6033000	6153000	5793000	5073000	
470	5790000	5910000	6030000	6150000	5790000	5070000	
471	5787000	5907000	6027000	6147000	5787000	5067000	
472	5808000	5904000	6024000	6144000	5784000	5184000	
473	5829000	5901000	6021000	6141000	5781000	5301000	
474	5826000	5898000	6018000	6138000	5778000	5298000	
475	5823000	5895000	6015000	6135000	5775000	5295000	
476	5892000	6012000	6132000	6132000	5772000	5412000	
477	5889000	6009000	6129000	6129000	5769000	5409000	
478	5910000	6006000	6126000	6246000	5766000	5406000	
479	5931000	6003000	6123000	6243000	5763000	5523000	
480	5928000	6e+06	6120000	6240000	5760000	5520000	
481	5925000	5997000	6117000	6237000	5757000	5517000	
482	5922000	5994000	6114000	6234000	5754000	5514000	
483	5919000	5991000	6111000	6231000	5751000	5511000	
484	5916000	5988000	6108000	6228000	5748000	5508000	
485	5961000	6105000	6225000	6225000	5745000	5505000	
486	5958000	6102000	6222000	6222000	5742000	5502000	
487	5955000	6099000	6219000	6219000	5739000	5499000	
488	6e+06	6216000	6216000	6216000	5856000	5496000	
489	6069000	6333000	6333000	6333000	5853000	5493000	
490	6066000	6330000	6330000	6330000	5850000	5490000	
491	6063000	6327000	6327000	6327000	5847000	5487000	
492	6132000	6324000	6444000	6444000	5964000	5484000	
493	6153000	6321000	6441000	6441000	6081000	5481000	
494	6174000	6318000	6438000	6438000	6078000	5598000	
495	6171000	6315000	6435000	6435000	6075000	5595000	
496	6192000	6432000	6432000	6432000	6072000	5592000	
497	6213000	6429000	6429000	6549000	6069000	5589000	
498	6258000	6426000	6426000	6546000	6186000	5706000	
499	6255000	6423000	6423000	6543000	6183000	5703000	
500	6252000	6420000	6420000	6540000	6180000	5700000	
501	6249000	6417000	6417000	6537000	6177000	5697000	
502	6246000	6414000	6414000	6534000	6174000	5694000	
503	6291000	6531000	6411000	6531000	6171000	5811000	
504	6288000	6528000	6408000	6528000	6168000	5808000	
505	6309000	6525000	6405000	6525000	6285000	5805000	
506	6306000	6522000	6402000	6522000	6282000	5802000	
507	6327000	6519000	6399000	6639000	6279000	5799000	
508	6372000	6516000	6396000	6756000	6396000	5796000	
509	6393000	6513000	6393000	6873000	6393000	5793000	
510	6414000	6630000	6390000	6870000	6390000	5790000	
511	6435000	6747000	6387000	6867000	6387000	5787000	
512	6456000	6744000	6384000	6864000	6384000	5904000	
513	6501000	6861000	6381000	6981000	6381000	5901000	
514	6498000	6858000	6378000	6978000	6378000	5898000	
515	6495000	6855000	6375000	6975000	6375000	5895000	
516	6492000	6852000	6372000	6972000	6372000	5892000	
517	6537000	6849000	6489000	6969000	6489000	5889000	
518	6558000	6846000	6486000	7086000	6486000	5886000	
519	6555000	6843000	6483000	7083000	6483000	5883000	
520	6600000	6840000	6480000	7080000	6600000	6e+06	
521	6621000	6837000	6477000	7077000	6597000	6117000	
522	6642000	6834000	6594000	7074000	6594000	6114000	
523	6663000	6951000	6591000	7071000	6591000	6111000	
524	6684000	6948000	6708000	7068000	6588000	6108000	
525	6753000	6945000	6705000	7185000	6705000	6225000	
526	6750000	6942000	6702000	7182000	6702000	6222000	
527	6795000	6939000	6819000	7179000	6699000	6339000	
528	6840000	7056000	6816000	7176000	6816000	6336000	
529	6837000	7053000	6813000	7173000	6813000	6333000	
530	6858000	7170000	6810000	7170000	6810000	6330000	
531	6855000	7167000	6807000	7167000	6807000	6327000	
532	6852000	7164000	6804000	7164000	6804000	6324000	
533	6873000	7161000	6801000	7281000	6801000	6321000	
534	6870000	7158000	6798000	7278000	6798000	6318000	
535	6891000	7155000	6915000	7275000	6795000	6315000	
